code,Indent,text,,,,,,,,,,,,,,,,
101,0,"Live horses, asses, mules and hinnies:",,,,,,,,,,,,,,,,
3824.99.93.86,7,Mixtures of a kind containing magnesium used as a desulfurization reagent,,,,,,,,,,,,,,,,
3824.99.93.97,7,Other,,,,,,,,,,,,,,,,
3825,0,"Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in note 6 to this chapter:",,,,,,,,,,,,,,,,
3825.10.01.00,1,Municipal waste,,,,,,,,,,,,,,,,
3825.20.00.00,1,Sewage sludge,,,,,,,,,,,,,,,,
3825.30.00.00,1,Clinical waste,,,,,,,,,,,,,,,,
,1,Waste organic solvents:,,,,,,,,,,,,,,,,
3825.41.00.00,2,Halogenated,,,,,,,,,,,,,,,,
3825.49.00.00,2,Other,,,,,,,,,,,,,,,,
3825.50.00.00,1,"Wastes of metal-pickling liquors, hydraulic fluids, brake fluids and anti-freeze fluids",,,,,,,,,,,,,,,,
,1,Other wastes from the chemical or allied industries:,,,,,,,,,,,,,,,,
3825.61.00.00,2,Mainly containing organic constituents,,,,,,,,,,,,,,,,
3825.69.00.00,2,Other,,,,,,,,,,,,,,,,
3825.90.01.00,1,Other,,,,,,,,,,,,,,,,
3826,0,"Biodiesel and mixtures thereof, not containing or containing less than 70 percent by weight of petroleum oils or oils obtained from bituminous materials:",,,,,,,,,,,,,,,,
3826.00.10.00,1,Biodiesel not containing petroleum oils or oils obtained from bituminous materials (B100),,,,,,,,,,,,,,,,
3826.00.30.00,1,Other,,,,,,,,,,,,,,,,
3827,0,"Mixtures containing halogenated derivatives of methane, ethane or propane, not elsewhere specified or included:",,,,,,,,,,,,,,,,
,1,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform):",,,,,,,,,,,,,,,,
3827.11.00.00,2,"Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs)",,,,,,,,,,,,,,,,
3827.12.00.00,2,Containing hydrobromofluorocarbons (HBFCs),,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.13.00.00,2,Containing carbon tetrachloride,,,,,,,,,,,,,,,,
(A,AU,BH,,,,,K,,KR,MA,OM,P,PA,PE,S,"SG)""",114.50%,
3827.14.00.00,2,"Containing 1,1,1-trichloroethane (methyl chloroform)",,,,,,,,,,,,,,,,
(A,AU,BH,,,,,K,,KR,MA,OM,P,PA,PE,S,"SG)""",114.50%,
3827.20.00.00,2,"Containing bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane (Halon-1301) or dibromotetrafluoroethanes (Halon-2402)",,,,,,,,,,,,,,,,
,2,"Containing hydrochlorofluorocarbons (HCFCs), whether or not containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs):",,,,,,,,,,,,,,,,
3827.31.00.00,3,Containing substances of subheadings 2903.41 to 2903.48,,,,,,,,,,,,,,,,
3827.32.00.00,2,"Other, containing substances of subheadings 2903.71 to 2903.75",,,,,,,,,,,,,,,,
3827.39.00.00,2,Other,,,,,,,,,,,,,,,,
3827.40.00.00,1,Containing methyl bromide (bromomethane) or bromochloromethane,,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,K,,KR,MA,OM,P,PA,PE,S,"SG)""",25%,
,1,Containing trifluoromethane (HFC-23) or perfluorocarbons (PFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs):,,,,,,,,,,,,,,,,
3827.51.00.00,2,Containing trifluoromethane (HFC-23),,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.59.00.00,2,Other,,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
,1,Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs):,,,,,,,,,,,,,,,,
3827.61.00.00,2,"Containing 15 percent or more by mass of 1,1,1-trifluoroethane (HFC-143a)",,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.62.00.00,2,"Other, not included in the subheading above, containing 55 percent or more by mass of pentafluoroethane (HFC- 125) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)",,,,,,,,,,,,,,,,
3827.63.00.00,2,"Other, not included in the subheadings above, containing 40 percent or more by mass of pentafluoroethane (HFC-125)",,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.64.00.00,2,"Other, not included in the subheadings above, containing 30 percent or more by mass of 1,1,1,2-tetrafluoroethane (HFC-134a) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)",,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.65.00.00,2,"Other, not included in the subheadings above, containing 20 percent or more by mass of difluoromethane (HFC-32) and 20 percent or more by mass of pentafluoroethane (HFC-125)",,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.68.00.00,2,"Other, not included in the subheadings above, containing substances of subheadings 2903.41 to 2903.48",,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.69.00.00,2,Other,,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
3827.9,1,Other:,,,,,,,,,,,,,,,,
","","",""",,,,,,,,,,,,,,,,,,
3827.90.10.00,2,Chlorinated but not otherwise halogenated,,,,,,,,,,,,,,,,
(A,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",114.50%,,
3827.90.90.00,2,Other,,,,,,,,,,,,,,,,
(A+,AU,BH,,,,,KR,,MA,OM,P,PA,PE,S,"SG)""",25%,,
,2,I. PRIMARY FORMS,,,,,,,,,,,,,,,,
3901,0,"Polymers of ethylene, in primary forms:",,,,,,,,,,,,,,,,
3901.1,1,Polyethylene having a specific gravity of less than 0.94:,,,,,,,,,,,,,,,,
3901.10.10.00,2,Having a relative viscosity of 1.44 or more,,,,,,,,,,,,,,,,
3901.10.50,2,Other,,,,,,,,,,,,,,,,
3901.10.50.10,3,Linear low density polyethylene,,,,,,,,,,,,,,,,
3901.10.50.20,3,"Low density polyethylene, except linear low density polyethylene",,,,,,,,,,,,,,,,
3901.10.50.30,3,Medium density polyethylene,,,,,,,,,,,,,,,,
3901.2,1,Polyethylene having a specific gravity of 0.94 or more:,,,,,,,,,,,,,,,,
3901.20.10.00,2,Having a relative viscosity of 1.44 or more,,,,,,,,,,,,,,,,
3901.20.50.00,2,Other,,,,,,,,,,,,,,,,
3901.3,1,Ethylene-vinyl acetate copolymers:,,,,,,,,,,,,,,,,
3901.30.20.00,2,"Vinyl acetate-vinyl chloride-ethylene terpolymers, containing by weight less than 50 percent derivatives of vinyl acetate, except those polymerized from aromatic or modified aromatic monomers",,,,,,,,,,,,,,,,
3901.30.60.00,2,Other,,,,,,,,,,,,,,,,
3901.40.00.00,1,"Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94",,,,,,,,,,,,,,,,
3901.9,1,Other:,,,,,,,,,,,,,,,,
3901.90.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
3901.90.55.01,3,Ethylene copolymers,,,,,,,,,,,,,,,,
3901.90.90.00,3,Other,,,,,,,,,,,,,,,,
3902,0,"Polymers of propylene or of other olefins, in primary forms:",,,,,,,,,,,,,,,,
3902.10.00.00,1,Polypropylene,,,,,,,,,,,,,,,,
3902.2,1,Polyisobutylene:,,,,,,,,,,,,,,,,
3902.20.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
3902.20.50.00,2,Other,,,,,,,,,,,,,,,,
3902.30.00.00,1,Propylene copolymers,,,,,,,,,,,,,,,,
3902.90.00,1,Other,,,,,,,,,,,,,,,,
3902.90.00.10,2,Polybutylene,,,,,,,,,,,,,,,,
3902.90.00.50,2,Other,,,,,,,,,,,,,,,,
3903,0,"Polymers of styrene, in primary forms:",,,,,,,,,,,,,,,,
,1,Polystyrene:,,,,,,,,,,,,,,,,
3903.11.00.00,2,Expandable,,,,,,,,,,,,,,,,
3903.19.00.00,2,Other,,,,,,,,,,,,,,,,
3903.20.00.00,1,Styrene-acrylonitrile (SAN) copolymers,,,,,,,,,,,,,,,,
3903.30.00.00,1,Acrylonitrile-butadiene-styrene (ABS) copolymers,,,,,,,,,,,,,,,,
3903.9,1,Other:,,,,,,,,,,,,,,,,
3903.90.10.00,2,Methyl methacrylate-butadiene-styrene (MBS) copolymers,,,,,,,,,,,,,,,,
3903.90.50.00,2,Other,,,,,,,,,,,,,,,,
3904,0,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms:",,,,,,,,,,,,,,,,
3904.10.00.00,1,"Poly(vinyl chloride), not mixed with any other substances",,,,,,,,,,,,,,,,
,1,Other poly(vinyl chloride):,,,,,,,,,,,,,,,,
3904.21.00.00,2,Nonplasticized,,,,,,,,,,,,,,,,
3904.22.00.00,2,Plasticized,,,,,,,,,,,,,,,,
3904.3,1,Vinyl chloride-vinyl acetate copolymers:,,,,,,,,,,,,,,,,
3904.30.20.00,2,"Vinyl acetate-vinyl chloride-ethylene terpolymers, containing by weight less than 50 percent derivatives of vinyl acetate, except those polymerized from aromatic or modified aromatic monomers",,,,,,,,,,,,,,,,
3904.30.60.00,2,Other,,,,,,,,,,,,,,,,
3904.40.00.00,1,Other vinyl chloride copolymers,,,,,,,,,,,,,,,,
3904.50.00.00,1,Vinylidene chloride polymers,,,,,,,,,,,,,,,,
,1,Fluoropolymers:,,,,,,,,,,,,,,,,
3904.61.00,2,Polytetrafluoroethylene (PTFE),,,,,,,,,,,,,,,,
3904.61.00.10,3,"Granular, whether or not filled or compounded (see statistical note 1 to this chapter)",,,,,,,,,,,,,,,,
3904.61.00.90,3,Other,,,,,,,,,,,,,,,,
3904.69,2,Other:,,,,,,,,,,,,,,,,
3904.69.10.00,3,Elastomeric,,,,,,,,,,,,,,,,
3904.69.50.00,3,Other,,,,,,,,,,,,,,,,
3904.9,1,Other:,,,,,,,,,,,,,,,,
3904.90.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
3904.90.50.00,2,Other,,,,,,,,,,,,,,,,
3905,0,"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms:",,,,,,,,,,,,,,,,
,1,Poly(vinyl acetate):,,,,,,,,,,,,,,,,
3905.12.00.00,2,In aqueous dispersion,,,,,,,,,,,,,,,,
3905.19.00.00,2,Other,,,,,,,,,,,,,,,,
,1,Vinyl acetate copolymers:,,,,,,,,,,,,,,,,
3905.21.00.00,2,In aqueous dispersion,,,,,,,,,,,,,,,,
3905.29.00.00,2,Other,,,,,,,,,,,,,,,,
3905.30.00.00,1,"Poly(vinyl alcohol), whether or not containing unhydrolyzed acetate groups",,,,,,,,,,,,,,,,
,1,Other:,,,,,,,,,,,,,,,,
3905.91,2,Copolymers:,,,,,,,,,,,,,,,,
3905.91.10.00,3,Containing by weight 50 percent or more of derivatives of vinyl acetate,,,,,,,,,,,,,,,,
3905.91.50.00,3,Other,,,,,,,,,,,,,,,,
3905.99,2,Other:,,,,,,,,,,,,,,,,
3905.99.30.00,3,Polyvinyl carbazole (including adjuvants),,,,,,,,,,,,,,,,
3905.99.80.00,3,Other,,,,,,,,,,,,,,,,
3906,0,Acrylic polymers in primary forms:,,,,,,,,,,,,,,,,
3906.10.00.00,1,Poly(methyl methacrylate),,,,,,,,,,,,,,,,
3906.9,1,Other:,,,,,,,,,,,,,,,,
3906.90.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
3906.90.20.00,3,Plastics,,,,,,,,,,,,,,,,
3906.90.50.00,3,Other,,,,,,,,,,,,,,,,
3907,0,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms:",,,,,,,,,,,,,,,,
3907.10.00.00,1,Polyacetals,,,,,,,,,,,,,,,,
,1,Other polyethers:,,,,,,,,,,,,,,,,
3907.21.00.00,2,Bis(polyoxyethylene) methylphosphonate,,,,,,,,,,,,,,,,
3907.29.00.00,2,Other,,,,,,,,,,,,,,,,
3907.30.00.00,1,Epoxide resins,,,,,,,,,,,,,,,,
3907.40.00.00,1,Polycarbonates,,,,,,,,,,,,,,,,
3907.50.00.00,1,Alkyd resins,,,,,,,,,,,,,,,,
,1,Poly(ethylene terephthalate):,,,,,,,,,,,,,,,,
3907.61.00,2,Having a viscosity number of 78 ml/g or higher,,,,,,,,,,,,,,,,
3907.61.00.10,4,Having a viscosity number of 78 ml/g or more but not more than 88 ml/g,,,,,,,,,,,,,,,,
3907.61.00.50,4,Other,,,,,,,,,,,,,,,,
3907.69.00,2,Other,,,,,,,,,,,,,,,,
3907.69.00.10,4,Having a viscosity number of 70 ml/g or more but less than 78 ml/g,,,,,,,,,,,,,,,,
3907.69.00.50,4,Other,,,,,,,,,,,,,,,,
3907.70.00.00,1,Poly(lactic acid),,,,,,,,,,,,,,,,
,1,Other polyesters:,,,,,,,,,,,,,,,,
3907.91,2,Unsaturated:,,,,,,,,,,,,,,,,
,3,Allyl resins:,,,,,,,,,,,,,,,,
3907.91.20.00,4,"Allyl resins, uncompounded",,,,,,,,,,,,,,,,
3907.91.40.00,4,Other,,,,,,,,,,,,,,,,
3907.91.50.00,3,Other,,,,,,,,,,,,,,,,
3907.99,2,Other:,,,,,,,,,,,,,,,,
3907.99.20.00,3,Thermoplastic liquid crystal aromatic polyester copolymers,,,,,,,,,,,,,,,,
3907.99.50,3,Other,,,,,,,,,,,,,,,,
3907.99.50.10,4,Polybutylene terephthalate,,,,,,,,,,,,,,,,
3907.99.50.50,4,Other,,,,,,,,,,,,,,,,
3908,0,Polyamides in primary forms:,,,,,,,,,,,,,,,,
3908.10.00.00,1,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,,,,,,,,,,,,,,,
3908.9,1,Other:,,,,,,,,,,,,,,,,
3908.90.20.00,2,Bis(4-amino-3-methylcyclohexyl)methane- isophthalic acid-laurolactam copolymer,,,,,,,,,,,,,,,,
3908.90.70.00,2,Other,,,,,,,,,,,,,,,,
3909,0,"Amino-resins, phenolic resins and polyurethanes, in primary forms:",,,,,,,,,,,,,,,,
3909.10.00.00,1,Urea resins; thiourea resins,,,,,,,,,,,,,,,,
3909.20.00.00,1,Melamine resins,,,,,,,,,,,,,,,,
,1,Other amino-resins:,,,,,,,,,,,,,,,,
3909.31.00.00,2,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",,,,,,,,,,,,,,,,
3909.39.00.00,2,Other,,,,,,,,,,,,,,,,
3909.40.00.00,1,Phenolic resins,,,,,,,,,,,,,,,,
3909.5,1,Polyurethanes:,,,,,,,,,,,,,,,,
3909.50.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
3909.50.20.00,2,Cements,,,,,,,,,,,,,,,,
3909.50.50.00,2,Other,,,,,,,,,,,,,,,,
3910.00.00.00,0,Silicones in primary forms,,,,,,,,,,,,,,,,
3911,0,"Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms:",,,,,,,,,,,,,,,,
3911.10.00.00,1,"Petroleum resins, coumarone, indene or coumarone-indene resins; polyterpenes",,,,,,,,,,,,,,,,
3911.20.00.00,1,"Poly(1,3-phenylene methylphosphonate)",,,,,,,,,,,,,,,,
(A,AU,BH,,,,,K,,KR,MA,OM,P,PA,PE,S,"SG)""",2.2¢/kg  +  33.5%,
3911.9,1,Other:,,,,,,,,,,,,,,,,
3911.90.10.00,2,Elastomeric,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
,3,"Containing monomer units which are aromatic or modified aromatic, or which are obtained, derived or manufactured in whole or in part therefrom:",,,,,,,,,,,,,,,,
,4,Thermoplastic:,,,,,,,,,,,,,,,,
3911.90.15.00,5,"Poly(nitrilomethanetetraarylnitrilo- [2,4,6-tris-(1-methyethyl)-1,3- phenylene]]-2,6-bis(1-methylethyl)- phenyl]-ω-[[[2,6-bis(1-methylethyl)- phenyl]amino]methylene]amino carbodiimide or 2,4-diisocyanate-1,3,5-tris(1-methyl- ethyl) homopolymer with polyethylene",,,,,,,,,,,,,,,,
3911.90.25.00,5,Other,,,,,,,,,,,,,,,,
,4,Thermosetting:,,,,,,,,,,,,,,,,
3911.90.35.00,5,"1,1'-Bis(methylenedi-4,1-phenylene)- 1H-pyrrole-2,5-dione, copolymer with 4,4'-methylenebis(benzeneamine); and Hydrocarbon novolac cyanate ester",,,,,,,,,,,,,,,,
3911.90.45.00,5,Other,,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
3911.90.70.00,4,Chlorinated synthetic rubber,,,,,,,,,,,,,,,,
3911.90.91,4,Other,,,,,,,,,,,,,,,,
3911.90.91.10,5,Thermoplastic,,,,,,,,,,,,,,,,
3911.90.91.50,5,Thermosetting,,,,,,,,,,,,,,,,
3912,0,"Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms:",,,,,,,,,,,,,,,,
,1,Cellulose acetates:,,,,,,,,,,,,,,,,
3912.11.00.00,2,Nonplasticized,,,,,,,,,,,,,,,,
3912.12.00.00,2,Plasticized,,,,,,,,,,,,,,,,
3912.20.00.00,1,Cellulose nitrates (including collodions),,,,,,,,,,,,,,,,
,1,Cellulose ethers:,,,,,,,,,,,,,,,,
3912.31.00,2,Carboxymethylcellulose and its salts,,,,,,,,,,,,,,,,
3912.31.00.10,3,Containing not less than 90 percent by weight of carboxymethylcellulose,,,,,,,,,,,,,,,,
3912.31.00.90,3,Other,,,,,,,,,,,,,,,,
3912.39.00.00,2,Other,,,,,,,,,,,,,,,,
3912.90.00,1,Other,,,,,,,,,,,,,,,,
3912.90.00.10,2,"α-Cellulose in granular, microcrystalline or powdered forms",,,,,,,,,,,,,,,,
3912.90.00.90,2,Other,,,,,,,,,,,,,,,,
3913,0,"Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms:",,,,,,,,,,,,,,,,
3913.10.00.00,1,"Alginic acid, its salts and esters",,,,,,,,,,,,,,,,
3913.9,1,Other:,,,,,,,,,,,,,,,,
3913.90.10.00,2,Chemical derivatives of natural rubber,,,,,,,,,,,,,,,,
3913.90.20,2,Polysaccharides and their derivatives,,,,,,,,,,,,,,,,
3913.90.20.15,3,Xanthan gum,,,,,,,,,,,,,,,,
3913.90.20.90,3,Other,,,,,,,,,,,,,,,,
3913.90.50.00,2,Other,,,,,,,,,,,,,,,,
3914,0,"Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms:",,,,,,,,,,,,,,,,
3914.00.20.00,1,Cross-linked polyvinylbenzyltrimethylammonium chloride (Cholestyramine resin USP),,,,,,,,,,,,,,,,
3914.00.60.00,1,Other,,,,,,,,,,,,,,,,
,1,"II. WASTE, PARINGS AND SCRAP; SEMIMANUFACTURES; ARTICLES:",,,,,,,,,,,,,,,,
3915,0,"Waste, parings and scrap, of plastics:",,,,,,,,,,,,,,,,
3915.10.00.00,1,Of polymers of ethylene,,,,,,,,,,,,,,,,
3915.20.00.00,1,Of polymers of styrene,,,,,,,,,,,,,,,,
3915.30.00.00,1,Of polymers of vinyl chloride,,,,,,,,,,,,,,,,
3915.90.00,1,Of other plastics,,,,,,,,,,,,,,,,
3915.90.00.10,2,Of polyethylene terephthalate (PET) plastics,,,,,,,,,,,,,,,,
3915.90.00.90,2,Other,,,,,,,,,,,,,,,,
3916,0,"Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics:",,,,,,,,,,,,,,,,
3916.10.00.00,1,Of polymers of ethylene,,,,,,,,,,,,,,,,
3916.20.00,1,Of polymers of vinyl chloride,,,,,,,,,,,,,,,,
3916.20.00.10,2,Siding for house or building exterior,,,,,,,,,,,,,,,,
3916.20.00.20,2,"Window, door, decking or railing profiles",,,,,,,,,,,,,,,,
3916.20.00.91,2,Other,,,,,,,,,,,,,,,,
3916.9,1,Of other plastics:,,,,,,,,,,,,,,,,
3916.90.10.00,2,Of acrylic polymers,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
3916.90.20.00,3,Racket strings,,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
3916.90.30.00,4,Monofilament,,,,,,,,,,,,,,,,
3916.90.50.00,4,Other,,,,,,,,,,,,,,,,
3917,0,"Tubes, pipes and hoses and fittings therefor (for example, joints, elbows, flanges), of plastics:",,,,,,,,,,,,,,,,
3917.1,1,Artificial guts (sausage casings) of hardened protein or of cellulosic plastics materials:,,,,,,,,,,,,,,,,
3917.10.10.00,2,Of cellulosic plastics materials,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
3917.10.60.00,3,Of collagen,,,,,,,,,,,,,,,,
3917.10.90.00,3,Other,,,,,,,,,,,,,,,,
,1,"Tubes, pipes and hoses, rigid:",,,,,,,,,,,,,,,,
3917.21.00.00,2,Of polymers of ethylene,,,,,,,,,,,,,,,,
3917.22.00.00,2,Of polymers of propylene,,,,,,,,,,,,,,,,
3917.23.00.00,2,Of polymers of vinyl chloride,,,,,,,,,,,,,,,,
3917.29.00,2,Of other plastics,,,,,,,,,,,,,,,,
3917.29.00.50,3,Less than 200 mm in length,,,,,,,,,,,,,,,,
3917.29.00.90,3,Other,,,,,,,,,,,,,,,,
,1,"Other tubes, pipes and hoses:",,,,,,,,,,,,,,,,
3917.31.00.00,2,"Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,,,,,,,,,,,,,,,
3917.32.00,2,"Other, not reinforced or otherwise combined with other materials, without fittings",,,,,,,,,,,,,,,,
3917.32.00.10,3,Of polyvinyl chloride,,,,,,,,,,,,,,,,
3917.32.00.20,3,Of polyethylene,,,,,,,,,,,,,,,,
3917.32.00.50,3,Other,,,,,,,,,,,,,,,,
3917.33.00.00,2,"Other, not reinforced or otherwise combined with other materials, with fittings",,,,,,,,,,,,,,,,
3917.39.00,2,Other,,,,,,,,,,,,,,,,
3917.39.00.10,3,Reinforced with metal,,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
3917.39.00.20,4,Of polyvinyl chloride,,,,,,,,,,,,,,,,
3917.39.00.50,4,Other,,,,,,,,,,,,,,,,
3917.40.00,1,Fittings,,,,,,,,,,,,,,,,
3917.40.00.10,2,"For brake hoses for the vehicles of subheadings 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or headings 8702, 8703, 8704, 8705 or 8711",,,,,,,,,,,,,,,,
3917.40.00.90,2,Other,,,,,,,,,,,,,,,,
3918,0,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter:",,,,,,,,,,,,,,,,
3918.1,1,Of polymers of vinyl chloride:,,,,,,,,,,,,,,,,
,2,Floor coverings:,,,,,,,,,,,,,,,,
3918.10.10,3,Vinyl tile,,,,,,,,,,,,,,,,
3918.10.10.20,4,Vinyl tile consisting of a rigid solid polymer corer,,,,,,,,,,,,,,,,
3918.10.10.30,4,Vinyl tile consisting of a rigid expanded polymer core of a kind described in statistical note 2 to this chapter,,,,,,,,,,,,,,,,
3918.10.10.40,4,Other,,,,,,,,,,,,,,,,
3918.10.20.00,3,Other,,,,,,,,,,,,,,,,
,2,Wall or ceiling coverings:,,,,,,,,,,,,,,,,
,3,With a backing of textile fibers:,,,,,,,,,,,,,,,,
,4,With a backing of man-made fibers:,,,,,,,,,,,,,,,,
3918.10.31,5,Over 70 percent by weight of plastics,,,,,,,,,,,,,,,,
3918.10.31.10,6,Woven,,,,,,,,,,,,,,,,
3918.10.31.50,6,Other,,,,,,,,,,,,,,,,
3918.10.32,5,Other,,,,,,,,,,,,,,,,
3918.10.32.10,6,Woven,,,,,,,,,,,,,,,,
3918.10.32.50,6,Other,,,,,,,,,,,,,,,,
3918.10.40,4,Other,,,,,,,,,,,,,,,,
3918.10.40.10,5,Woven,,,,,,,,,,,,,,,,
3918.10.40.50,5,Other,,,,,,,,,,,,,,,,
3918.10.50.00,3,Other,,,,,,,,,,,,,,,,
3918.9,1,Of other plastics:,,,,,,,,,,,,,,,,
3918.90.10.00,2,Floor coverings,,,,,,,,,,,,,,,,
,2,Wall or ceiling coverings:,,,,,,,,,,,,,,,,
,3,With a backing of textile fibers:,,,,,,,,,,,,,,,,
3918.90.20.00,4,With a backing of man-made fibers,,,,,,,,,,,,,,,,
3918.90.30.00,4,Other,,,,,,,,,,,,,,,,
3918.90.50.00,3,Other,,,,,,,,,,,,,,,,
3919,0,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls:",,,,,,,,,,,,,,,,
3919.1,1,In rolls of a width not exceeding 20 cm:,,,,,,,,,,,,,,,,
3919.10.10,2,Having a light-reflecting surface produced in whole or in part by glass grains (ballotini),,,,,,,,,,,,,,,,
3919.10.10.10,3,Pavement marking tape,,,,,,,,,,,,,,,,
3919.10.10.50,3,Other,,,,,,,,,,,,,,,,
3919.10.20,2,Other,,,,,,,,,,,,,,,,
3919.10.20.10,3,Filament reinforced tape,,,,,,,,,,,,,,,,
3919.10.20.20,3,Electrical tape,,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
,4,"Transparent tape, not exceeding 55 m in length:",,,,,,,,,,,,,,,,
3919.10.20.30,5,Not exceeding 5 cm in width,,,,,,,,,,,,,,,,
3919.10.20.40,5,Other,,,,,,,,,,,,,,,,
3919.10.20.55,4,Other,,,,,,,,,,,,,,,,
3919.9,1,Other:,,,,,,,,,,,,,,,,
3919.90.10.00,2,Having a light-reflecting surface produced in whole or in part by glass grains (ballotini),,,,,,,,,,,,,,,,
3919.90.50,2,Other,,,,,,,,,,,,,,,,
3919.90.50.10,3,Reflectorized sheeting,,,,,,,,,,,,,,,,
3919.90.50.20,3,Filament reinforced tape,,,,,,,,,,,,,,,,
3919.90.50.30,3,Electrical tape,,,,,,,,,,,,,,,,
3919.90.50.40,3,Transparent tape,,,,,,,,,,,,,,,,
3919.90.50.60,3,Other,,,,,,,,,,,,,,,,
3920,0,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials:",,,,,,,,,,,,,,,,
3920.10.00.00,1,Of polymers of ethylene,,,,,,,,,,,,,,,,
3920.20.00,1,Of polymers of propylene,,,,,,,,,,,,,,,,
3920.20.00.15,2,Strip put up in packaging for use as decorative or gift-wrapping ribbon,,,,,,,,,,,,,,,,
3920.20.00.20,2,Gift wrap,,,,,,,,,,,,,,,,
3920.20.00.55,2,Other,,,,,,,,,,,,,,,,
3920.30.00.00,1,Of polymers of styrene,,,,,,,,,,,,,,,,
,1,Of polymers of vinyl chloride:,,,,,,,,,,,,,,,,
3920.43,2,Containing by weight not less than 6 percent of plasticizers:,,,,,,,,,,,,,,,,
3920.43.10.00,3,Made in imitation of patent leather,,,,,,,,,,,,,,,,
